기준연월,SGG_ID,행정구역별,전월대비방문인구증감률,코드분류,인구감소소멸지역코드,티맵_자연관광지_검색건수,티맵_역사관광지_검색건수,티맵_휴양관광지_검색건수,티맵_공연_행사_검색건수,티맵_문화시설_검색건수,티맵_레포츠(육상해상항공)_검색건수,티맵_쇼핑_검색건수,티맵_식음료_검색건수,티맵_숙박_검색건수,티맵_기타관광지_검색건수,비씨카드_내국인_소비금액,비씨카드_외국인_소비금액,비씨카드_거주민_소비금액,외국인관광객수_무박,외국인관광객수_1박,외국인관광객수_2박,외국인관광객수_3박이상,외지인관광객수_무박,외지인관광객수_1박,외지인관광객수_2박,외지인관광객수_3박이상,남녀성비,전입인구,전출인구,순이동인구,고령인구비율,혼인건수,이혼건수,주민등록인구,지가변동률
201812,41133,성남시 중원구,-10.7911,1,0,1382,132,108,929,9,559,12235,12171,2968,1687,15175638103,,11165383742,3610.789,386.8703,191.9356,818.7255,2312965,133108.5,37919,98255.5,98.1,"3,863","4,109",-246,12.6,41,116,318116,0.556
201812,41135,성남시 분당구,-3.90603,1,0,9603,1340,1522,19790,3062,8356,11525,230319,10450,4764,355834640606,533269103,42466621055,25752.64,2210.388,1791.877,6462.54,7056126,240481.5,88508,279989.5,98.1,"3,863","4,109",-246,12.6,51,298,318116,0.511
201812,41150,의정부시,-5.41071,1,0,2294,721,149,11956,317,3182,9435,80326,8541,1854,22734013628,4182570,32079616972,6217.44,666.3167,591.2708,1500.918,3041525,217315,65961,202384,97.2,"8,636","7,253","1,383",13.7,78,228,447026,0.294
201812,41171,안양시 만안구,-3.53492,1,0,10698,3821,,1862,601,1288,6915,21746,4462,1728,12951012753,8471220,13442676563,9364.147,1317.08,1025.272,1114.654,2621469,125307,37513,97951,98.2,"3,084","3,802",-719,11.7,52,139,288416,0.338
201812,41173,안양시 동안구,-5.86391,1,0,2171,102,1220,6807,451,1775,12660,71393,2211,4497,32099848889,37205510,21729770431,8706.113,760.9047,635.98,1624.02,3496056,156859.5,50456,141410.5,98.2,"3,084","3,802",-719,11.7,36,176,288416,0.483
201812,41190,부천시,-3.49065,1,0,9167,1830,15433,9264,6187,1656,13221,114074,10886,3802,17800577714,1584400,23424926932,22294.77,2462,1900.491,6037.418,5548057,361648,120764,337064,99.2,"8,594","9,866","-1,272",11.6,138,458,843768,0.34
201812,41210,광명시,-6.54885,1,0,6854,391,3,5005,728,6883,84210,50802,3420,1753,37797061331,13805010,21271636212,9361.884,835.0054,481.356,1682.29,3258252,134438.5,43491,120501.5,98,"3,358","4,075",-717,12.2,53,171,326841,0.504
201812,41220,평택시,-3.36341,1,0,7021,1225,692,7896,748,3599,9410,112737,13127,3715,55364812041,198921859,50177640820,30575.74,2917.466,2360.548,8392.843,2528358,231056,85218,275968,105.4,"6,171","5,323",848,11.8,118,334,495642,0.431
201812,41250,동두천시,0.84948,2,1,818,139,1337,474,440,713,1381,13874,1491,306,3925089952,14268400,5641595446,2362.855,239.7362,163.4565,702.863,643965,47859,14840,44418.5,99.5,"1,063","1,179",-116,18.4,27,59,96226,0.223
201812,41271,안산시 상록구,-6.2242,1,0,4811,729,1426,1077,737,3280,6986,35346,4595,3473,17338488428,1246880,25216224318,7876.322,758.7283,611.4294,1914.886,2129883,157615.5,57302,164185,105.3,"4,141","4,218",-77,9.5,81,173,330172,0.208
201812,41273,안산시 단원구,-2.39797,1,0,14210,252,1634,11460,3209,9123,5204,67080,19910,7183,36333970074,26562300,35168071573,33887.07,3507.966,1948.87,5736.078,3676040,255297,64407,178514,105.3,"4,141","4,218",-77,9.5,88,155,330172,0.214
201812,41281,고양시 덕양구,-2.57028,1,0,2251,8613,2553,4586,7436,11743,161586,101006,2686,4746,31160835619,1010987659,26918648757,31550.08,1050.91,689.2145,2338.203,4175808,168693,60417,176046.5,96.3,"4,103","4,055",49,12.1,86,221,348063,0.441
201812,41285,고양시 일산동구,-4.40226,1,0,9086,1162,134,16641,560,3292,26983,133220,9065,4154,34160931632,10821060,19056514133,11633.2,967.1686,638.739,2926.421,4857426,172879,58254,180425,96.3,"4,103","4,055",49,12.1,52,125,348063,0.433
201812,41287,고양시 일산서구,0.503547,0,0,826,60,13003,3999,31605,3598,20646,59940,3036,2729,21176500852,25396080,16808098643,10452.93,800.039,802.3183,1720.882,3250380,121457,40978,118737.5,96.3,"4,103","4,055",49,12.1,51,90,348063,0.447
201812,41290,과천시,3.46979,0,0,3245,397,7691,241,12602,6137,517,16179,464,1414,3478503565,1309100,2515254305,3338.869,160.8596,115.489,523.825,1296299,22935.5,9485,29914.5,95.6,900,763,137,13.4,9,22,58142,0.682
201812,41310,구리시,-2.03194,1,0,4027,2224,203,2962,213,1173,38809,45945,3452,2573,17149518382,645300,12358816540,4629.904,422.2964,312.2434,890.6614,2963860,112458.5,34538,102651.5,98.6,"2,142","2,220",-78,11.7,32,104,203553,0.305
201812,41360,남양주시,-3.25668,1,0,6137,7487,1323,6823,4088,11898,6489,188645,9829,7474,24940578905,7490100,43574611781,12218.83,989.3332,710.7279,2857.126,4031195,263854.5,92057,289320.5,99.5,"6,198","6,008",190,12.7,113,268,681828,0.315
201812,41370,오산시,-4.16264,1,0,2201,2616,19,1904,477,681,6152,51343,3410,1720,14303982736,7149220,18200275459,7081.703,726.3285,445.1691,1707.458,1902215,117848.5,43421,138985,106,"2,832","2,572",260,8.4,50,159,220070,0.32
201812,41390,시흥시,-3.99374,1,0,33044,967,217,8096,2841,8141,47035,77085,6641,3875,28862572603,81611100,42330898322,17966.79,2262.485,1438.476,3890.682,3530261,223062,70819,207494,109.8,"6,879","4,607","2,272",8.4,90,246,448687,0.327
201812,41410,군포시,-2.87124,1,0,2973,271,10,1022,346,1418,6438,22305,1877,2894,13018865668,27200,18414854060,6270.509,617.1851,412.9863,1399.565,1808233,116564,40887,114670.5,98.7,"3,865","4,099",-234,11.5,44,145,276916,0.251
201812,41430,의왕시,-6.50414,1,0,8421,1675,186,,887,1003,458,45778,1650,3473,9000802018,,6643514304,3411.703,269.2047,213.2314,685.006,1835635,61334,20916,67326,99.7,"1,950","1,699",251,12.4,29,62,153932,0.331
201812,41450,하남시,-9.54042,1,0,4525,885,6149,3937,268,6314,162393,81460,1735,3646,23093173918,10972020,17382253829,6668.999,441.4759,340.3557,1319.495,3355898,123585,48055,148620.5,101,"6,897","3,796","3,101",11.9,40,142,254415,0.614
201812,41461,용인시 처인구,3.478365,0,0,3695,3533,28507,2435,3956,34360,3661,56236,27115,5236,17624796967,8069890,20260971587,61709.27,3184.463,761.3168,1798.185,2491486,200595.5,58877,140822.5,98.7,"5,159","4,342",816,12.1,44,141,345042,0.267
201812,41463,용인시 기흥구,-6.22588,1,0,1947,12392,41,6169,8559,17591,119727,99213,7706,2795,32275548646,23389070,22399468468,15926.92,1653.2,1412.688,3167.156,4181086,199601.5,78645,234195.5,98.7,"5,159","4,342",816,12.1,54,197,345042,0.384
201812,41465,용인시 수지구,-4.21357,1,0,1892,1228,490,7586,91,698,2219,74581,1855,3474,15846729804,16376130,17879944038,8280.137,907.4426,776.5402,2655.767,2617048,140497,52465,170166.5,98.7,"5,159","4,342",816,12.1,31,190,345042,0.431
201812,41480,파주시,1.075901,0,0,9573,4071,2095,10403,3339,15157,69647,112341,12554,48427,26459429600,371879350,30082697111,34512.98,1115.063,1047.619,2652.77,3029828,197277.5,62181,186021.5,103,"5,623","4,846",777,12.8,126,227,451848,0.31
201812,41500,이천시,0.781374,0,0,3105,1814,10830,3502,2461,30592,37774,54295,18186,6441,18908307150,38129590,20866163513,16411.18,637.2685,412.7072,1617.448,2533188,147556.5,49483,143934,105.3,"2,117","2,419",-302,13.1,51,104,214206,0.319
201812,41550,안성시,6.818132,0,0,3359,3317,1834,1315,1341,17799,1607,37599,4406,3346,13726540701,58370,16712207773,10420.87,819.6637,1336.927,2319.728,1926012,104363,34853,98574,105.2,"1,921","1,922",-1,16.0,46,108,183579,0.201
201812,41570,김포시,-2.77563,1,0,13685,937,28,7220,3059,5606,55574,107234,12222,4131,25073447369,466815558,37295875229,32963.17,2748.012,4957.453,4707.634,3226962,187824,66010,200511.5,100.8,"7,187","4,516","2,671",11.5,78,217,423170,0.495
201812,41590,화성시,-2.27464,1,0,34856,7528,14718,26314,2033,23232,14364,192208,35713,8229,76506625779,52411924,64888708994,37630.52,4235.685,3645.67,8533.476,5702337,393897,131614,401464,107.4,"14,444","9,382","5,062",8.4,135,553,758722,0.276
201812,41610,광주시,-0.63922,1,0,11215,5760,122,3872,1177,25844,4212,76358,17171,3825,14704119823,118000,20878984235,9081.174,867.2168,756.5083,2232.622,2846358,191800,64505,172105.5,105,"4,252","3,661",591,11.8,74,216,363782,0.377
201812,41630,양주시,-0.30295,1,0,4619,1449,1724,3251,4249,5918,6361,41315,5735,4018,11032380908,1961580,14560535389,9670.168,1316.022,2033.575,3926.693,1761473,115773,34356,105973,102.8,"3,620","2,966",654,14.3,55,109,216951,0.314
201812,41650,포천시,-0.15108,3,1,11354,1131,6460,3374,1262,23798,1307,38337,17506,8425,11098652193,43600,13026410577,7484.381,1135.233,326.2945,1865.997,1455087,145264,38640,90254.5,111.1,"1,471","1,868",-397,17.5,46,76,150676,0.225
201812,41670,여주시,10.13781,0,0,1235,4608,884,152,1412,22795,44700,24762,7509,3731,12079034075,452550010,7373210718,8711.884,452.094,323.3957,617.0918,1595094,84203,26474,61715.5,102.6,"1,151","1,184",-33,19.7,21,48,111525,0.232
201812,41800,연천군,3.797258,2,2,982,1039,479,233,726,1717,327,6034,4529,1703,1617772942,,2036867981,553.3268,67.41037,50.55778,160.0996,371658,40190.5,11340,26957,109.9,412,483,-71,23.8,7,24,44633,0.283
201812,41820,가평군,5.482247,2,2,21465,832,2822,599,1389,10929,446,29270,38314,8749,5837949294,152787940,3510319077,63916.15,684.7896,343.622,363.2576,1023208,215642,38262,50459.5,105.4,610,706,-96,23.5,16,29,62918,0.228
201812,41830,양평군,4.523804,0,0,5166,4008,1147,305,3583,5972,3020,51162,26206,14625,6363355023,20281900,7062373923,9428.685,615.2252,223.198,540.8259,1681582,169939,37737,67189.5,101.2,"1,337","1,332",5,23.2,16,47,116095,0.257
201812,42110,춘천시,-2.52414,1,0,11468,2568,3101,5636,4341,15887,3536,84773,16376,8962,12136726433,7776860,24070723382,64650.75,1270.475,464.3626,1254.822,1575095,226884,72219,155263.5,97.1,"2,829","2,850",-21,16.2,33,138,280640,0.279
201812,42130,원주시,-3.17247,1,0,3415,1652,1164,6721,3400,17048,6151,79668,21784,6502,14943089061,1693400,32455436606,11407.09,2907.529,776.4423,1175.677,1679622,243733,92743,190340.5,98.9,"5,314","5,002",312,13.7,70,185,344070,0.357
201812,42150,강릉시,-6.1677,3,1,72629,8783,1466,1427,4863,9040,18944,132213,60390,20657,14330870756,1368000,20255799261,6719.863,665.9685,341.008,746.2057,1667390,438270,122157,147031.5,98.5,"4,522","4,379",143,19.4,27,96,212957,0.245
201812,42170,동해시,-5.24342,3,1,13935,293,,798,73,522,2556,11044,8260,3211,3718531181,1561490,7442169352,4663.43,488.908,343.1758,441.8976,582494.5,88662,32557,66850,102.6,"1,059","1,132",-73,18.1,12,49,91272,0.235
201812,42190,태백시,-4.37746,3,2,1987,235,218,,747,462,600,4555,3348,1847,1379016166,,2050881323,571.456,42.55523,30.39659,85.11046,269059,36711.5,17479,35570.5,101.6,366,442,-76,22.2,12,14,44858,0.136
201812,42210,속초시,-7.75853,3,1,59367,1678,13293,967,3147,3664,24857,101394,59687,18832,10539037876,,7662863917,17678.07,2462.937,449.2272,242.192,1227125,278813.5,96635,71064,97.1,849,991,-142,17.1,12,29,81682,0.236
201812,42230,삼척시,-2.30221,3,2,16510,1224,62,295,665,2586,1550,13850,21737,4417,3202607443,,4007424952,5167.706,614.7683,340.8616,776.0689,557203.5,88620,39466,50176,102.5,642,873,-231,22.7,16,29,68326,0.228
201812,42720,홍천군,-10.4681,3,2,1899,789,3410,209,233,11700,811,18760,51539,3518,7460170474,5913950,3669987559,17867.98,2274.785,1775.022,752.5172,828740.5,195503,82138,62359.5,104.1,573,581,-8,23.5,12,31,69949,0.239
201812,42730,횡성군,-5.535,3,2,1315,175,20,48,338,10143,573,11996,13189,1770,3413721529,,2348191546,5807.65,1179.728,251.006,467.4986,896679,69422.5,36414,44019.5,104.1,392,445,-53,26.6,11,19,46726,0.211
201812,42750,영월군,8.104336,2,2,1035,1741,52,157,680,188,1643,3714,4051,3093,1153565410,,1382595885,1107.139,371.1432,176.1358,254.7678,265608,35990.5,14560,20891.5,106.5,257,281,-24,26.9,7,15,39730,0.153
201812,42760,평창군,-23.2951,3,2,1358,4693,14374,445,1246,13615,1433,24783,56549,21776,6695527412,84131605,2301538502,27710.2,6973.654,6112.156,6820.85,771589,169393,141827,125170.5,104.5,319,339,-20,25.1,12,17,42610,0.203
201812,42770,정선군,-11.172,3,2,1854,528,11585,86,458,6255,3220,6860,35712,21141,2988952363,8586300,1422206289,5725.51,635.2771,1058.127,807.6236,485275,120578.5,74956,67088,108.2,326,329,-3,25.2,5,20,37700,0.201
201812,42780,철원군,5.734297,2,2,1658,972,54,243,164,543,477,4663,2403,1974,1350282185,,3313938475,386.1979,55.51595,33.79232,24.13737,256644.5,37891,11438,28402.5,110.9,481,550,-69,20.4,10,33,46413,0.312
201812,42790,화천군,2.147959,2,2,414,195,111,336,602,212,403,1445,1534,1116,1093355309,216650,1110817974,560.1955,45.78521,5.386495,107.7299,179490.5,26421.5,7518,17906,118.5,407,447,-40,20.2,6,16,25084,0.235
201812,42800,양구군,8.944707,2,2,389,124,60,77,439,52,144,1848,1010,633,687364180,,1153203922,246.7827,31.56523,22.95653,80.34785,125009.5,19047,7511,16807,113.8,299,271,28,18.5,4,16,23408,0.255
201812,42810,인제군,-0.11757,3,1,8238,1417,339,92,422,2091,246,6212,3227,1178,1970565445,,1516663584,1871.407,303.3325,35.98861,25.70615,438238.5,40736.5,14161,31608.5,117.3,390,401,-11,18.7,2,22,32136,0.26
201812,42820,고성군(강원),-7.85776,3,2,15412,2708,358,,2314,3589,650,16923,38346,6970,2111726184,947200,1007238484,4999.772,2890.493,162.0297,60.76112,484851.5,138152,55251,33092.5,109.8,323,305,18,26.4,6,12,28144,0.439
201812,42830,양양군,-3.71363,3,2,16738,24554,744,,625,4111,2027,17833,28720,3849,2422466704,478600,1053693102,2838.918,575.4964,142.3909,166.1227,683144,139611.5,42973,30691.5,103.4,446,303,143,27.6,6,6,27347,0.218
201812,43111,청주시 상당구,-0.48921,1,0,2492,2035,990,4490,1807,1094,3062,29846,4387,5940,11132600874,1553870,9334038872,2333.681,209.5337,68.09844,497.6425,2129572,103169.5,30002,76944,101.4,"2,979","2,975",5,12.0,45,115,209437,0.241
201812,43112,청주시 서원구,-5.75913,1,0,302,436,955,2900,289,1190,1793,42113,589,1091,14143344151,60020,8818544843,3064.773,281.6579,156.1668,758.5243,2293963,124502,45962,123350.5,101.4,"2,979","2,975",5,12.0,24,63,209437,0.243
201812,43113,청주시 흥덕구,-8.55506,1,0,1979,271,,3305,969,2490,15760,51816,7920,860,19546950348,49543215,17752184286,7406.514,868.9633,584.3905,1745.549,2472589,175756,55909,161364,101.4,"2,979","2,975",5,12.0,19,61,209437,0.298
201812,43114,청주시 청원구,-5.26123,1,0,6606,985,16,1943,1626,1888,1818,48050,6726,15628,12235906530,6906183,11743366599,7036.896,624.716,383.0806,1228.805,1824778,115031,40033,113295,101.4,"2,979","2,975",5,12.0,33,87,209437,0.431
201812,43130,충주시,1.034379,0,0,5165,1575,5636,1565,1677,10287,2835,32182,14940,3158,8714671244,587190,19478890499,2996.457,317.7021,223.9914,681.1168,1246350,178479,60732,138334,101.9,"2,533","2,475",58,18.1,54,167,210504,0.205
201812,43150,제천시,4.004543,2,2,3419,1557,1051,570,215,1862,1903,20575,10848,1346,5749225986,26100,10933381704,1607.172,160.9947,111.0308,313.6621,663082,97195,35056,61547.5,100.3,"1,495","1,529",-34,19.7,33,137,135386,0.117
201812,43720,보은군,32.44858,2,2,2619,1629,16,,3,1393,186,1938,1855,307,1381349879,,1702365744,535.5764,38.06127,65.24789,84.27853,300482,37331,9478,28367.5,99.9,303,247,56,31.6,5,7,33680,0.17
201812,43730,옥천군,8.459587,2,2,414,584,248,50,26,210,195,4079,888,436,2148406035,,2814418843,1061.245,54.70335,43.76268,127.6412,652459.5,39872,13468,30418.5,101.4,398,356,42,27.4,9,21,51465,0.244
201812,43740,영동군,5.139559,2,2,1242,477,3,130,72,415,280,2090,497,1369,1119884754,,2171075154,471.7591,23.07517,25.63908,117.9398,352758,32221,13272,30145.5,98.4,613,456,157,28.9,3,24,49715,0.215
201812,43745,증평군,-0.69144,1,0,1122,125,,,104,208,423,5248,761,286,1765712156,,1407174236,465.3858,53.95778,74.19194,198.9693,334134.5,21717.5,8106,26064.5,106.3,313,480,-167,15.7,16,55,37317,0.179
201812,43750,진천군,4.675398,0,0,1236,2212,0,878,557,4299,1184,10891,2266,660,7155188450,22020,5394306240,4058.374,297.4222,217.47,1295.226,666701,45409,15526,50550.5,109.3,"1,442",895,547,15.8,8,14,78218,0.131
201812,43760,괴산군,23.93109,2,2,1485,544,9,126,131,322,324,2223,2140,2192,2004021677,,1546118646,740.3824,72.87229,46.63826,308.9785,389959.5,36340.5,10332,20436.5,103.7,"1,279",430,849,30.9,15,47,39133,0.206
201812,43770,음성군,1.889391,0,0,1453,799,0,3,333,4931,1923,11761,2266,1100,7986199386,1240030,6621639178,5544.428,593.6803,464.026,2228.007,902576.5,76230,26516,84717.5,111.6,"1,011","1,299",-288,19.1,3,12,95830,0.319
201812,43800,단양군,17.76238,2,2,4060,1711,1628,4,168,838,4266,13399,10458,11209,1803389100,,1140570018,763.9614,94.56199,24.88473,79.63115,381059,58590,20538,19201,101.5,222,264,-42,27.7,7,25,30255,0.202
201812,44131,천안시 동남구,-0.06857,1,0,3302,2562,4259,7441,9971,4878,6088,64490,9780,3133,24837000773,13620560,16528782881,8874.606,731.6084,543.8009,1603.372,3121381,188860,62797,163369.5,103.8,"3,975","3,709",266,9.8,65,136,323038,0.023
201812,44133,천안시 서북구,-8.08285,1,0,1006,173,8,7507,62,2996,11030,127929,14916,965,29322731158,190229336,30465075075,9745.229,1148.594,904.6205,2642.588,2669877,242224.5,72296,201201,103.8,"3,975","3,709",266,9.8,64,262,323038,0.026
201812,44150,공주시,6.887321,2,2,1959,13188,928,714,2607,1145,1681,21785,7223,1378,16309077920,19568988,6243339849,2495.558,109.0809,106.4204,377.7923,1614102,112871.5,37779,57221.5,100.7,"1,956","1,913",43,23.7,17,37,107581,0.155
201812,44180,보령시,-2.36923,3,2,28688,669,146,366,1093,3296,4316,15926,18800,4107,5388693185,,8076155841,5573.601,261.0728,133.5721,409.8236,852348,196735,41517,62373.5,102.3,"1,008",981,27,23.6,28,50,101990,0.16
201812,44200,아산시,-1.83115,1,0,9150,5115,17618,806,2951,4462,11585,68569,16102,7457,17409671827,13294860,27994730174,9604.201,944.2494,658.3758,2468.909,1972443,191586.5,64064,174958,106.8,"3,771","3,362",409,12.2,55,184,312822,0.019
201812,44210,서산시,0.735928,0,0,10765,10046,4,1968,470,1794,3330,25751,5408,1534,7692172591,985400,13798811986,5889.617,662.2977,341.0975,1190.999,1001557,111846,38906,95945.5,106.4,"1,867","1,736",131,17.2,27,106,174162,0.181
201812,44230,논산시,2.037213,2,2,1608,1960,2730,184,527,1497,1926,13371,3691,2469,5690386001,3088000,9122629200,2006.133,184.0212,96.53573,615.4153,887474,78771,26285,59580.5,100,"1,013","1,161",-148,24.3,26,53,120230,0.23
201812,44250,계룡시,-0.81978,1,0,50,93,,268,0,1722,856,5474,709,174,1171535546,,1291115683,251.2227,43.54526,43.54526,56.9438,295715,23187.5,9898,26337.5,98.3,789,735,54,10.2,10,12,43731,0.108
201812,44270,당진시,3.656498,0,0,12145,1361,767,1635,2417,2340,2607,28851,4791,7677,9182270661,1605710,14730545602,10997.31,1161.206,887.9814,2981.568,914413.5,116140.5,37380,94507,111.4,"1,552","1,619",-67,17.3,35,112,167770,0.086
201812,44710,금산군,9.465296,2,2,425,703,95,91,217,735,1670,4071,933,3575,2444524469,,2450814186,1063.593,98.0103,79.86025,163.3505,540935.5,39319,12201,29421,101.7,471,422,49,28.5,13,13,53222,0.215
201812,44760,부여군,5.759552,2,2,664,3961,,86,1583,1461,7965,6442,6262,1271,3270817575,2543500,3894280654,1173.96,129.4809,92.0753,296.3674,588875,59664.5,20440,35056,98.1,499,551,-52,31.6,5,20,68078,0.134
201812,44770,서천군,2.6336,2,2,6217,401,101,128,562,411,4208,4871,2113,7543,1859050430,,3545571943,1333.586,97.81808,110.8605,355.4057,490602,50809.5,18655,28868,97.5,364,405,-41,33.5,7,19,53922,0.084
201812,44790,청양군,5.454473,2,2,1128,590,106,30,595,311,288,2007,880,3792,766190466,,1880543300,440.0543,34.64994,13.85998,114.3448,264974.5,25536,8379,18294.5,101.5,569,315,254,32.6,6,10,32296,0.016
201812,44800,홍성군,-0.83779,1,0,4315,1062,152,1434,807,214,1581,13033,1818,793,4306962553,,7142892037,1120.425,134.2013,199.7415,374.5153,754103,66395,23464,51012.5,98.8,863,920,-57,22.1,9,57,101082,0.17
201812,44810,예산군,0.338389,2,2,2242,5755,5656,182,394,500,790,13788,9394,1092,4002845349,,5696449504,1420.336,205.232,156.3672,410.464,786530.5,83839,24164,44142,100.6,588,591,-3,28.8,18,29,80083,0.173
201812,44825,태안군,7.605681,2,2,31379,1219,2531,99,1599,3731,2384,13718,19408,3431,2904638949,,3838904559,32583.84,1269.832,767.6569,1698.441,556531.5,136160.5,35679,51607.5,102.2,525,553,-28,28.4,11,23,63238,0.18
201812,45111,전주시 완산구,-4.46416,1,0,1579,22342,10,7325,3905,696,6989,100134,12415,3031,30383166964,11849506,36819581425,7878.482,1092.412,627.1632,1260.475,2989434,256886,78799,179294.5,97,"3,432","4,330",-898,13.6,52,139,325546,0.3
201812,45113,전주시 덕진구,-4.32787,1,0,3967,104,1930,2777,704,1118,4034,52362,6882,2115,23824878042,490900,27428961678,4649.137,442.6517,331.3416,851.6515,2301173,183813,64400,156159.5,97,"3,432","4,330",-898,13.6,49,166,325546,0.361
201812,45130,군산시,-2.0134,1,0,18487,2617,83,2127,3585,1771,11648,68413,10956,6406,14966273991,10022840,27460630024,16758.56,1392.482,916.9409,3914.069,1348960,175021,60746,145313,102.3,"3,481","3,583",-102,16.8,48,119,272645,-0.405
201812,45140,익산시,0.259497,2,1,1780,1606,777,1321,1454,1192,2736,32016,3799,2531,11991680643,507510,27170019763,3945.272,344.0795,243.184,902.8853,1330242,140976.5,56567,140994,99.3,"3,100","3,459",-359,17.5,51,108,294062,0.349
201812,45180,정읍시,16.7261,2,2,1350,564,21,364,242,804,562,8586,1108,653,3508017360,,9974909046,1675.329,141.841,74.93485,454.9616,594034,58313.5,23709,48363,98,918,"1,049",-131,25.7,12,38,112169,0.263
201812,45190,남원시,6.804741,2,2,568,668,149,341,395,1013,748,8466,3935,4171,2578484438,,6100100725,909.8309,82.92729,42.64832,258.2593,476731.5,60326,21777,42063,96.3,891,939,-48,26.0,18,33,82554,0.301
201812,45210,김제시,2.905031,2,2,1304,1846,127,67,200,1477,463,7550,856,932,4756856099,,6748060969,1276.488,90.9681,88.03365,267.0354,659568,45314.5,17717,39833.5,98.6,807,944,-137,29.6,19,23,85331,0.292
201812,45710,완주군,5.3006,0,0,2027,1294,329,168,1672,372,883,14535,3847,1987,8230039825,131130,4417454297,2206.201,202.3153,160.5677,529.8735,1035706,64694,20335,47456.5,105.4,804,"1,026",-222,20.9,23,40,94444,0.387
201812,45720,진안군,30.33488,2,2,2798,1374,1002,37,104,259,156,1164,435,637,841816295,,1148573152,459.7955,92.47284,10.27476,20.54952,195590.5,18438,5873,9940,100.8,266,333,-67,32.5,2,9,25963,0.296
201812,45730,무주군,-7.64573,3,2,2036,360,7463,44,210,9126,272,4074,10515,3236,2117076530,,1372851272,1209.057,167.8455,108.1039,91.03486,457698.5,89596.5,33600,29358,98.6,221,173,48,31.4,0,14,24589,0.207
201812,45740,장수군,16.18721,2,2,464,285,100,19,43,245,49,487,371,181,561527066,,1073191241,145.5664,22.64367,25.87848,51.75695,124516,13107.5,4998,9037,98.7,790,232,558,31.0,1,7,23221,0.354
201812,45750,임실군,13.35977,2,2,550,160,195,29,70,409,206,2730,296,350,2012288809,,1034760391,264.7627,12.75965,19.13947,51.03859,290801,17307.5,5124,10265.5,103.4,"1,831",357,"1,474",32.5,5,7,30072,0.232
201812,45770,순창군,54.54861,2,2,753,1151,44,82,176,145,175,1883,402,249,1090023889,,1540832868,246.2227,6.005432,12.01086,84.07605,200928,16159.5,6041,10612,94,394,279,115,31.8,10,4,29209,0.202
201812,45790,고창군,20.34485,2,2,2170,3123,1689,68,377,1429,217,4451,1568,1474,2279928370,,3776309029,1372.71,81.87138,54.58092,379.3374,498151.5,45759,15841,27898.5,97.9,459,491,-32,31.7,15,17,57041,0.281
201812,45800,부안군,9.383824,2,2,9247,2528,662,33,1123,609,2091,7362,12285,5502,2390562220,,2902744492,1662.22,120.4082,35.24141,126.2817,496076,100793,25753,29176,98.7,426,571,-145,30.6,12,14,54441,0.386
201812,46110,목포시,-4.9107,1,0,13851,212,0,2006,2476,593,4710,34342,7243,2347,12753099824,1849260,20198246062,4497.926,516.5549,326.5017,711.4812,1495701,177369.5,64540,155540,99.3,"2,464","2,598",-134,15.0,40,78,232327,0.255
201812,46130,여수시,-2.20171,1,0,34220,10299,7146,1766,2220,6038,8236,67966,45619,16194,12345499561,980000,30432786367,47134.98,3166.951,1435.763,1949.802,1231311,339325,100681,140784,103.1,"2,590","3,084",-494,17.5,48,138,283300,0.243
201812,46150,순천시,0.020923,0,0,3550,6279,215,3277,1973,3185,4985,51276,7960,17561,13238730704,286950,27280964986,3132.11,271.9113,323.2153,802.9079,1414658,151063.5,55776,127214.5,99.2,"2,991","4,143","-1,152",14.5,47,125,279389,0.404
201812,46170,나주시,-1.80235,1,0,724,999,239,1124,609,2534,1722,20036,3644,1790,6200625142,118500,7168567768,2178.878,274.3305,189.1935,510.8224,904543.5,71592.5,27811,62940.5,101.3,"1,886","1,565",321,21.7,19,62,113839,0.591
201812,46230,광양시,-2.53083,1,0,2044,319,7,1240,122,539,6916,17718,3479,604,8317452393,3237100,15245510944,8485.256,1532.318,927.5531,1454.403,736256.5,65082.5,29624,72800,107.1,"4,880","1,501","3,379",11.7,36,83,156564,0.313
201812,46710,담양군,6.273294,2,2,5926,2038,1046,,1761,1245,724,20258,5198,8670,3288846463,,1923192944,1242.106,44.4744,44.4744,127.0697,914571,50750,11886,22771,101.9,714,533,181,29.4,4,20,46917,0.43
201812,46720,곡성군,9.500436,2,2,183,421,98,45,31,544,408,1652,427,1121,1416969729,,1337344714,193.3765,21.75486,19.33765,99.10547,246284.5,19138,6895,13786.5,94.8,256,290,-34,33.9,5,7,29624,0.301
201812,46730,구례군,18.63981,2,2,1218,3035,2504,77,267,502,409,3216,1973,1107,776454987,,1318557347,281.0162,25.31678,35.44349,10.12671,228053,36029,16044,13622,94.7,798,263,535,31.4,4,5,27117,0.361
201812,46770,고흥군,1.783564,2,2,7698,271,44,61,1108,556,370,2353,1412,875,1397755405,,3996793152,1297.585,106.3148,130.8489,354.3825,267141,48443.5,21854,36057,93.5,459,464,-5,38.9,8,13,65777,0.276
201812,46780,보성군,-3.7809,3,2,3603,491,780,55,640,746,1751,6499,2761,8041,2225101597,,1856358585,734.5044,68.39514,11.89481,124.8955,450247,47691,14581,24650.5,93.9,329,398,-69,35.9,9,15,42803,0.283
